corp_code,corp_name,stock_code,is_listed,rcept_2020,rcept_2021,rcept_2022,rcept_2023,rcept_2024
00824473,광주시민프로축구단,,False,20210330000113,20220330001309,20230331002188,20240227007570,20250328001949
00825223,화신정공,126640,True,20210322000657,20220321001178,20230320000674,20240320001409,20250317000290
00825959,하이비젼시스템,126700,True,20210318000228,20220331000479,20230316001179,20240321001796,20250320000986
00826435,팜한농,,False,20210317000978,20220315001057,20230320000919,20240315000846,20250314001515
00828497,한미약품,128940,True,20210318001419,20220316001397,20230321001525,20240319000649,20250318001206
00828761,레이,228670,True,20210323000115,20220318000245,20230321000746,20240321000732,20250325000745
00828789,대성산업,128820,True,20210318000876,20220317001086,20230316000896,20240321001786,20250320001121
00830447,수프로,185190,True,20200629000122,20210621000120,20220621000242,20230621000025,20240620000176
00831428,옵투스제약,131030,True,20210312000437,20220318000312,20230316000246,20240314001557,20250317000641
00831978,세명테크,,False,20210312001094,20220329000163,20230329000258,20240329002146,20250331002543
00832700,에이펙스인텍,207490,True,20210316000193,20220318000913,20230321000294,20240320000285,20250318000385
00838500,엘브이엠씨,900140,True,20210426000381,20220426000496,20230426000644,20240426000698,20250425000879
00838652,에이플러스라이프,,False,20210330000891,20220329000543,20230329001213,20240328000041,20250328000221
00842585,네이블,153460,True,20210316000740,20220316000594,20230315001114,20240312000634,20250311001128
00844936,BNK캐피탈,,False,20210330000394,20220330001612,20230330001628,20240329002946,20250331003677
00852078,에스케이지오센트릭,,False,20210319001360,20220323000236,20230322000591,20240320001086,20250318001016
00852096,노바셀테크놀로지,,False,20210322000158,20220322000602,20230323001126,20240321001202,20250320001008
00852175,SK에너지,,False,20210318001347,20220323000691,20230322000762,20240320000705,20250318000950
00854207,에너솔라,,False,20210331001067,20220331000923,20230331000992,20240401002501,20250331000992
00855093,선진,136490,True,20210318000635,20220321000850,20230323000638,20240319000764,20250318001380
00855163,미원화학,134380,True,20210305000063,20220318000262,20230310000296,20240311000340,20250310000394
00857480,사람인,143240,True,20210309000752,20220308000976,20230316001498,20240312000861,20250314001754
00857550,카페베네,,False,20210331000692,20220331000779,20230331000939,20240329000203,20250331000126
00858364,BNK금융지주,138930,True,20210517001446,20220317001180,20230309000759,20240314001564,20250318001176
00860730,에이리츠,140910,True,20210317000521,20220314000707,20230310001045,20240311000743,20250314000900
00861076,케이탑리츠,145270,True,20210304000086,20220322000362,20230320000933,20240314000715,20250312000670
00861100,아이케이세미콘,149010,True,20210323000174,20220411001245,20230323001185,20240321001880,20250321000195
00861997,휴먼테크놀로지,175140,True,20210322001021,20220323001123,20230322001181,20240320001792,20250320001171
00862853,플레이디,237820,True,20210318000703,20220317000722,20230323000863,20240321001731,20250320000997
00863038,캐리,313760,True,20210318000686,20220317000439,20230321000948,20240321001989,20250326000865
00866062,엘티씨,170920,True,20210317000881,20220321001027,20230321001487,20240321001742,20250328001821
00867973,서남,294630,True,20210317000713,20220516001498,20230320000787,20240320000853,20250318000674
00868705,윈스테크넷,136540,True,20210311001093,20220316000903,20230317001041,20240314001177,20250319000670
00869272,서전기전,189860,True,20210317000566,20220318000184,20230320000226,20240315000193,20250319000540
00869500,바디프랜드,,False,20210331001780,20220331003405,20230331001744,20240401000307,20250331001790
00871772,오일허브코리아여수,,False,20210331002122,20220331002639,20230331001365,20240401004478,20250331003051
00874803,AP위성,211270,True,20210319001270,20220318000139,20230317000964,20240319000641,20250319000342
00875237,씨앤투스,352700,True,20210625000476,20220317000594,20230321000901,20240318000829,20250313000804
00875307,야스,255440,True,20210331001962,20220318000809,20230323001239,20240321001588,20250321001575
00876166,KBG,318000,True,20210319000117,20220316000525,20230315001409,20240315000853,20250314001408
00876209,미래엔에듀파트너,208890,True,20210402002327,20220322000881,20230322000919,20240321001267,20250321001365
00876865,네오오토,212560,True,20210318001383,20220317000760,20230316001447,20240321001721,20250320001681
00876908,모트렉스,118990,True,20210318000833,20220317000166,20230315000200,20240423000701,20250320000922
00877174,엠브레인,169330,True,20200928000555,20210917000609,20220920000340,20230918000255,20240919000168
00877819,데이타솔루션,263800,True,20210311000677,20220310000915,20230309000630,20240308000045,20250312000588
00878696,에스케이바이오팜,326030,True,20210316000773,20220316000396,20230320000326,20240318000296,20250318001091
00878915,iM금융지주,139130,True,20210318000803,20220317001101,20230322000869,20240430000805,20250318000693
00879020,유니트론텍,142210,True,20210323001021,20220516000840,20230323001191,20240320001357,20250319000602
00883980,아이디스,143160,True,20210322000552,20220321000757,20230321000600,20240320000799,20250318000701
00886792,루켄테크놀러지스,162120,True,20210322000072,20220318000876,20230323001556,20240318000670,20250321001653
00890652,솔젠트,,False,20210630000505,20220321000738,20230321000622,20240401003646,20250331002947
00892526,디케이앤디,263020,True,20210329000550,20220322001127,20230321000889,20240320000606,20250318000499
00895985,파주에너지서비스,,False,20210331001537,20220331002634,20230331003159,20240401003666,20250331002085
00896559,삼척블루파워,,False,20210329000762,20220330000053,20230330000305,20240329001434,20250328001076
00899459,레이언스,228850,True,20210322000854,20220318000700,20230320000777,20240318000724,20250317000629
00899556,제룡산업,147830,True,20210315000326,20220316000447,20230320000531,20240318000231,20250317000547
00903503,GS에너지,,False,20210324000642,20220318000111,20230321000357,20240319000883,20250317000855
00904663,롯데오토리스,,False,20210329000680,20220315000980,20230329001428,20240329003147,20250328001423
00904672,넷마블,251270,True,20210318001389,20220321001426,20230321001358,20240320001885,20250321001686
00905583,대우산업개발,,False,20210331002547,20220331002751,20230331003747,20240408004190,20250331003854
00907323,자일자동차,,False,20210329001237,20220420000532,20230331001423,20240401000273,20250331001315
00908021,농협금융지주,,False,20210331001822,20220331001888,20230331003713,20240329003569,20250331003837
00909349,농협생명보험,,False,20210331001345,20220314000925,20230331004000,20240430000784,20250331003065
00910202,대동고려삼,178600,True,20200928000126,20210917000183,20220916000205,20230915000055,20240920000114
00911229,라온로보틱스,232680,True,20210322000824,20220321001267,20230321000970,20240320000291,20250318000672
00915492,홈앤쇼핑,,False,20210331001085,20220328000430,20230330000726,20240325000588,20250327000560
00916516,흥국에프엔비,189980,True,20210326001125,20220321001048,20230320000347,20240320001371,20250318000539
00916826,드림씨아이에스,223250,True,20210318001140,20220322000859,20230322000670,20240319000533,20250321000519
00918222,엘앤케이바이오,156100,True,20210323000796,20220321000244,20230316001442,20240321001972,20250317000738
00920379,티엘비,356860,True,20210330000008,20220321000388,20230320000695,20240320000431,20250320000811
00922702,제이티비씨,,False,20210331002762,20220331002868,20230331001632,20240401003515,20250428000728
00925295,에프엔씨엔터,173940,True,20210319001233,20220321001377,20230321001361,20240320001148,20250318000973
00925587,위드텍,348350,True,20210318000566,20220318000824,20230315001322,20240314001010,20250314000933
00926522,테고사이언스,191420,True,20210319000337,20220323000974,20230323000006,20240327001020,20250319000640
00927512,세미솔루션,,False,20210331001574,20220331001170,20230407003571,20240329002549,20250331001028
00929228,엔에스컴퍼니,224760,True,20210323000774,20220322000589,20230327000728,20240321000764,20250321000819
00933504,메리츠캐피탈,,False,20210331002023,20220331002834,20230331003131,20240401002013,20250331003471
00935821,넷마블네오,,False,20210331003262,20220331002984,20230331003659,20240329002464,20250331002820
00936361,지에스엘,,False,20210319001055,20220318000709,20230322000205,20240320001151,20250317000975
00937324,한국타이어앤테크놀로지,161390,True,20210330001593,20220322001106,20230324001266,20240325000791,20250318001355
00938688,SBI핀테크솔루션즈,950110,True,20200622000055,20210621000115,20220627000062,20230629000113,20240626000045
00939289,나래에너지서비스,,False,20210331001234,20220331003532,20230331003272,20240401002883,20250331002115
00939331,한국콜마,161890,True,20210318001200,20220317001031,20230322001251,20240321001772,20250318001173
00939429,삼보컴퓨터,,False,20210331002487,20220331002588,20230331003949,20240401001802,20250331000908
00939687,동일고무벨트,163560,True,20210315000958,20220315000862,20230314000884,20240312000727,20250312000762
00939942,포시에스,189690,True,20200928000218,20210917000423,20220916000448,20230918000260,20240913000758
00941549,강남터미널지하쇼핑몰,,False,20210310000276,20220321000220,20230317000231,20240318000073,20250317000020
00942131,앤디포스,238090,True,20210318001014,20220318000003,20230323001117,20240321001665,20250321001490
00956930,동아에스티,170900,True,20210316001146,20220321001316,20230320001075,20240318000781,20250321001967
00957735,클리오,237880,True,20210318000973,20220323000999,20230316000856,20240321000953,20250320001273
00958822,우리카드,,False,20210318000945,20220316000932,20230315000925,20240313001325,20250318000048
00962393,포인트모바일,318020,True,20210323001150,20220330001621,20230322001154,20240321002059,20250321001997
00964595,엔바이오니아,317870,True,20210322001014,20220322001129,20230330001678,20240321001691,20250320000717
00965062,코셋,189350,True,20210311000537,20220318000594,20230317000730,20240313000197,20250314001680
00965318,이노시뮬레이션,274400,True,20210331003114,20220331001729,20230331001546,20240321001875,20250320001070
00966168,디알젬,263690,True,20210318000182,20220318000122,20230316000721,20240318000562,20250320000185
00969642,에스이그린에너지,,False,20210330000130,20220330000335,20230330000042,20240328000038,20250331003451
00970143,에스파워,,False,20210331000849,20220330000287,20230330001341,20240401000844,20250331000225
00970268,사우스케이프,,False,20210331002845,20220331002197,20230331004238,20240401004222,20250331003947
00971726,옵티팜,153710,True,20210603000251,20220316000655,20230317000636,20240315000692,20250314001051
00974927,NEW,160550,True,20210318001309,20220317001168,20230321001370,20240319000700,20250319001098
00975290,에이스토리,241840,True,20210319000884,20220321000998,20230321000923,20240321001572,20250320001255
00977696,넥스쳐,194510,True,20210331002262,20220330001371,20230322000688,20240329002562,20250320000135
00979074,SK인천석유화학,,False,20210318001393,20220323001005,20230322001116,20240320001050,20250318001053
00980043,비큐AI,148780,True,20210323000745,20220323001368,20230323000814,20240321001214,20250321000642
00980061,보령엘엔지터미널,,False,20210331001110,20220331002430,20230330000219,20240329003206,20250331002447
00980122,JB금융지주,175330,True,20210506000368,20220322000818,20230330001609,20240507000432,20250319000926
00983271,NHN,181710,True,20210315001011,20220321001453,20230320001095,20240319000767,20250331004208
00983934,아이스크림에듀,289010,True,20210317001310,20220324000472,20230317000749,20240319000708,20250320000991
00985686,큐브엔터,182360,True,20210323000884,20220322000648,20230322000862,20240320002027,20250319000765
00986898,팜스빌,318010,True,20210319000001,20220318000002,20230420000543,20240321001241,20250319000513
00988364,SGA솔루션즈,184230,True,20210322000478,20220331002380,20230322001045,20240320001615,20250320001429
00990165,아세아시멘트,183190,True,20210311001231,20220310001164,20230315001378,20240313001751,20250320001240
00990396,레드우즈,266170,True,20210325000991,20220321001531,20230321001535,20240328001858,20250321001825
00991225,더콘텐츠온,302920,True,20210323000244,20220323000557,20230323000274,20240321001908,20250321000964
00992543,LK삼양,225190,True,20210326000050,20220324000802,20230321000658,20240415000794,20250318001425
00992808,디더블유미디어홀딩스,,False,20210330001642,20220331002419,20230330001759,20240329003281,20250331003270
00992871,종근당,185750,True,20210318000944,20220317001126,20230316000376,20240320001136,20250325000403
00993931,동양파일,228340,True,20210315000267,20220224004415,20230316000789,20240315000337,20250314001110
00997812,코미코,183300,True,20210322000629,20220321001398,20230331002798,20240321000669,20250321000403
01003040,케이사인,192250,True,20210318000830,20220318000699,20230317000501,20240318000424,20250317000254
01004553,엘에스아이앤디,,False,20210331002444,20220331001030,20230331000803,20240329001009,20250331000542
01008762,데브시스터즈,194480,True,20210322001128,20220321000880,20230321000909,20240319000774,20250318001090
01010110,더블유게임즈,192080,True,20210316000867,20220321000798,20230320000648,20240320001599,20250318001413
01010642,지씨셀,144510,True,20210316000452,20220318000976,20230320001018,20240423000249,20250317000984
01011438,에이치엘사이언스,239610,True,20210315001007,20220314001188,20230320001027,20240318000646,20250318000842
01011562,우성아이비,194610,True,20210323000075,20220328000568,20230331002059,20240329001730,20250328001700
01011872,엔에스엠,238170,True,20210311000956,20220316001141,20230315001118,20240312000771,20250312000945
01012066,HK이노엔,195940,True,20210331001447,20220317000877,20230320001014,20240320001555,20250318000969
01013311,헥토이노베이션,214180,True,20210323001036,20220323000385,20230323001116,20240320002005,20250319000909
01014055,에스트래픽,234300,True,20210315000497,20220321000504,20230320000493,20240318000276,20250410002177
01015160,PS일렉트로닉스,332570,True,20210317000753,20220316000719,20230315000729,20240313000672,20250318000836
01016479,오로스테크놀로지,322310,True,20210319000866,20220318000707,20230317000628,20240319000213,20250312000665
01016983,글로텍,,False,20210331003347,20220331003612,20230331004291,20240401004502,20250407003804
01018617,메디쎄이,200580,True,20210315000506,20220318000405,20230314000660,20240315000412,20250314000783
01018802,엔솔바이오사이언스,140610,True,20210319001139,20220321001229,20230321001083,20240329002587,20250318001058
01020524,자이글,234920,True,20210322000484,20220322000707,20230322000911,20240321001285,20250528000618
01022902,애드바이오텍,179530,True,20210430001156,20220322000044,20230322000694,20240320000955,20250321000414
01023318,센코,347000,True,20210513000774,20220321000395,20230320000361,20240327000827,20250318000725
01025644,강스템바이오텍,217730,True,20210317001229,20220321000709,20230322000479,20240313001756,20250318000827
01028164,광주은행,192530,True,20210506000436,20220322000744,20230322000959,20240320001526,20250319000709
01032404,콜마비앤에이치,200130,True,20210311001220,20220315001098,20230320001043,20240318000827,20250317000890
01032413,해성디에스,195870,True,20210318000717,20220321000936,20230316000981,20240314001380,20250314001664
01032583,강동씨앤엘,198440,True,20210312000408,20220314000768,20230320001022,20240321000003,20250319000398
01035289,스타에스엠리츠,204210,True,20210317000929,20220316001090,20230310000920,20240320001192,20250321001672
01035678,링크드,193250,True,20210323000625,20220322000642,20230322001231,20240321001753,20250320001337
01036446,서연이화,200880,True,20210331003172,20220317001027,20230321001225,20240320001647,20250331003613
01037214,킵스파마,256940,True,20210322000957,20220324000565,20230321001338,20240321002043,20250320001711
01037542,NPX,222160,True,20200629000235,20210618000398,20220616000285,20230616000294,20250319000827
01041828,JTC,950170,True,20200629000481,20210528000522,20220530000285,20230526000592,20240530000304
01042085,엑셈,205100,True,20210322000984,20220314000964,20230320000794,20240320000607,20250321000773
01042711,글로벌텍스프리,204620,True,20210322001155,20220322000924,20230323001090,20240321001393,20250321001335
01042979,휴마시스,205470,True,20210628000328,20220321001539,20230309000185,20240422000477,20250314001139
01043844,에스케이어드밴스드,,False,20210331001580,20220331002769,20230331003405,20240329001560,20250331003027
01046203,스튜디오산타클로스,204630,True,20210517000336,20220324000004,20230321000769,20240409003826,20250320001415
01047451,셀바스헬스케어,208370,True,20210322000759,20220322000447,20230322000207,20240320001642,20250320000144
01047707,포톤,208710,True,20210331003264,20220322000637,20230322001101,20240318000896,20250318001308
01049167,롤링스톤,214610,True,20210322000289,20220404002824,20230322001106,20240320001610,20250515002171
01049422,썸에이지,208640,True,20210402001628,20220408002457,20230512001148,20240408001462,20250514001032
01050738,솔트룩스,304100,True,20210322000691,20220322001128,20230323001511,20240321002058,20250319000507
01051065,엔비티,236810,True,20210604000212,20220323000684,20230323000530,20240321001184,20250321001295
01051472,젠큐릭스,229000,True,20210608000436,20220323000724,20230323001041,20240320001493,20250319000156
01054123,엠텍비젼,,False,20210330001666,20220331002284,20230330001022,20240327000151,20250331004330
01058101,라파스,214260,True,20210607000264,20220321000297,20230316001227,20240315000710,20250318001447
01059605,디와이파워,210540,True,20210317000771,20220316000560,20230315001395,20240313001240,20250312001039
01060744,한솔제지,213500,True,20210317001248,20220315001234,20230314001205,20240312000971,20250314001432
01060814,삼양패키징,272550,True,20210316000471,20220315001102,20230314000865,20240312000858,20250318001393
01061327,클래시스,214150,True,20210318000222,20220322000792,20230322000858,20240320000675,20250321001623
01061497,FSN,214270,True,20210323000378,20220321000191,20230321000321,20240320000801,20250321001963
01062867,디알텍,214680,True,20210323000757,20220322001084,20230322001066,20240319000886,20250321001535
01063556,질경이,233990,True,20210322001120,20220321000910,20230321000972,20240321000985,20250320000572
01063990,로보로보,215100,True,20210312000185,20220318000481,20230317000312,20240315000054,20250314000532
01064041,아크로스,,False,20210325000353,20220324000100,20230330000448,20240327000362,20250331002680
01064069,토박스코리아,215480,True,20210316000714,20220330001577,20230320000622,20240321000214,20250320000037
01064272,한국투자캐피탈,,False,20210331002610,20220330001324,20230330000650,20240329000290,20250327000810
01065679,이노인스트루먼트,215790,True,20210323000536,20220323000949,20230323001142,20240321001892,20250321001550
01065785,노브메타파마,229500,True,20210319001377,20220318000715,20230317000745,20240320001114,20250314001145
01066058,파마리서치바이오,217950,True,20210311000528,20220317001118,20230322001275,20240315000642,20250317000584
01067437,팍스넷경제티브이,,False,20210319001002,20220321000194,20230320000420,20240321001072,20250328002334
01067516,골프존,215000,True,20210318001313,20220317001233,20230323001498,20240321001611,20250320001486
01068296,제이니몹,,False,20210330000955,20220331003551,20230331001182,20240401000335,20250331002690
01068348,러셀,217500,True,20210323000708,20220321000528,20230323001065,20240321001061,20250321001639
01069736,한독크린텍,256150,True,20210318000774,20220518000196,20230317000742,20240318000389,20250317000726
01070149,올리패스,244460,True,20210503000429,20220321001073,20230320000668,20240320000907,20250407004393
01071944,미래생명자원,218150,True,20210323000449,20220321000333,20230321000646,20240320000337,20250321000835
01073678,얼라인드,238120,True,20210319001247,20220318000580,20230321001147,20240318000417,20250321000912
01078178,RFHIC,218410,True,20210319000769,20220317000861,20230316001267,20240430001183,20250320001721
01080687,아우딘퓨쳐스,227610,True,20210323000178,20220323000498,20230323000375,20240320001234,20250318000916
01082834,노무라인터내셔널펀딩피티이,,False,20200729000247,20210729000155,20220729000100,20230728000383,20240729000078
01085026,유진테크놀로지,240600,True,20210331001803,20220331003444,20230331004027,20240320001683,20250318001135
01089350,켐트로스,220260,True,20210318000315,20220318000872,20230317000611,20240320000602,20250321001382
01091054,쎄노텍,222420,True,20210514001350,20220322000605,20230320000957,20240318000549,20250317000792
01093007,LS에코에너지,229640,True,20210316000695,20220316001242,20230315001298,20240319000759,20250318000837
01095722,심텍,222800,True,20210317001244,20220321001461,20230322001163,20240321000928,20250318000476
01096341,넥슨게임즈,225570,True,20210317000792,20220317000850,20230315000715,20240320001202,20250320001202
01097906,케이에이치건설,226360,True,20210316001213,20220318000744,20230323001058,20240626000112,20250321001503
01099861,에이텍모빌리티,224110,True,20210416000596,20220310001242,20230316001419,20240405002079,20250320001645
01101254,케이피항공산업,,False,20210427000224,20220325000271,20230317000395,20240329000698,20250321001310
01105621,엔투텍,227950,True,20200928000221,20210917000477,20230323001568,20240328001879,20250321001446
01107665,크리스탈신소재,900250,True,20210430001165,20220429001230,20230418000101,20240422000050,20250418000560
01108099,현대코퍼레이션홀딩스,227840,True,20210318001061,20220323001338,20230322001117,20240319000833,20250318000745
01108248,지노믹트리,228760,True,20210322000887,20220318000559,20230321001374,20240320001513,20250318001141
01108442,에치에프알,230240,True,20210323000342,20220317000814,20230316000840,20240402003131,20250319000876
01109122,에스엘테라퓨틱스,258540,True,20210319001210,20220321000692,20230321000708,20240321000049,20250331001403
01109715,DSC인베스트먼트,241520,True,20210317001187,20220321000579,20230317000830,20240318000784,20250319001080
01109955,링크제니시스,219420,True,20210319000320,20220321000868,20230315000959,20240313001162,20250317000223
01112889,피엔에이치테크,239890,True,20210623000475,20220511000373,20230322000628,20240321001524,20250321001198
01113499,아이티센피엔에스,232830,True,20210601000318,20220317001218,20230317000589,20240318000711,20250317000980
01113718,올릭스,226950,True,20210319000420,20220318000910,20230317000799,20240318000778,20250321001229
01115044,안지오랩,251280,True,20210322000574,20220322000334,20230322000034,20240320001832,20250318000668
01116344,이비테크,208850,True,20210322000624,20220322000802,20230322000339,20240320001634,20250319000784
01116380,씨앤에스링크,245450,True,20210322000501,20220330000929,20230323000647,20240321000503,20250320000656
01116502,아티스트컴퍼니,321820,True,20210601000373,20220322000825,20230323001176,20240321001038,20250320001407
01117246,EMB,278990,True,20210323000370,20220322001083,20230321000721,20240321000353,20250326000283
01117422,나눔테크,244880,True,20210322000417,20220321000166,20230321000025,20240321000681,20250321000468
01118281,피플바이오,304840,True,20210609000373,20220329000957,20230320000857,20240321001619,20250320001615
01118643,로보쓰리에이아이,238500,True,20210323000601,20220329001197,20230323000804,20240509000088,20250407004339
01124653,슈프리마,236200,True,20210315000985,20220516001612,20230314001150,20240318000679,20250317000982
01126004,스포피드,,False,20210331003360,20220331002907,20230331002273,20240402003702,20250331002267
01128613,화승엔터프라이즈,241590,True,20210319000901,20220318000356,20230317000130,20240315000095,20250317000315
01128622,이스트에이드,239340,True,20210315000323,20220318001026,20230320000809,20240320001024,20250317000853
01131510,에스엠면세점,,False,20210331000644,20220331002155,20230331002239,20240329003517,20250331003023
01133217,카카오뱅크,323410,True,20210524000456,20220321000832,20230321001298,20240320001487,20250411001905
01134395,뉴스테이허브제1호위탁관리부동산투자회사,,False,20210401002279,20220331000669,20230331003221,20240329000841,20250331003886
01135057,녹십자웰빙,234690,True,20210316001016,20220318000826,20230320000876,20240319000770,20250317001013
01135941,원익IPS,240810,True,20210317000704,20220316000767,20230321000360,20240320001697,20250325000491
01136597,마더스제약,,False,20210325001003,20220325000309,20230323001470,20240422000560,20250528000639
01137295,프리시젼바이오,335810,True,20210317000002,20220315000915,20230321001008,20240319000534,20250319000688
01137903,디케이티,290550,True,20210318000886,20220317000444,20230323000023,20240321000796,20250321000737
01138771,한덕,,False,20210407002394,20220323000838,20230314000278,20240308000050,20250319000022
01139266,로스웰,900260,True,20210430000726,20220429001206,20230427000703,20240426000544,20250428000488
01139497,에스제이켐,217910,True,20210330000734,20220317001104,20230323000930,20240321001858,20250320001420
01140138,제이에스테크,,False,20210331001739,20220331002589,20230331002443,20240329002316,20250331002863
01141942,액트로,290740,True,20210322000526,20220321001155,20230322000597,20240318000442,20250320000967
01142075,핑거,163730,True,20210319001099,20220321001033,20230320000812,20240430001125,20250317000742
01144028,씨티케이,260930,True,20210322000774,20220328000058,20230322000709,20240321001888,20250530001936
01146822,아이퀘스트,262840,True,20210318000789,20220322000184,20230321000636,20240320000427,20250318001082
01150311,선우,,False,20210405001442,20220509000224,20230504000613,20240329001863,20250328000544
01152470,펄어비스,263750,True,20210322001111,20220322001101,20230322001273,20240329003109,20250319001130
01153105,비비씨,318410,True,20210322000444,20220322000886,20230322000321,20240321001649,20250321000809
01153293,제이엘케이,322510,True,20210602000445,20220318000882,20230317000899,20240320002019,20250320001226
01157235,아스타,246720,True,20210604000117,20220321000762,20230322001280,20240321001315,20250319000697
01158553,켄코아에어로스페이스,274090,True,20210602000484,20220323001335,20230322001278,20240321001939,20250321001613
01159853,휴온스,243070,True,20210311000908,20220317000913,20230323001363,20240320000849,20250318000815
01160363,에코프로비엠,247540,True,20210319000143,20220323000828,20230321001436,20240417000540,20250325000761
01160512,헝셩그룹,900270,True,20210430000248,20220530000292,20230428000344,20240429000875,20250430001051
01161292,라이트팜텍,,False,20210331000557,20220331001175,20230331003568,20240329001085,20250331002889
01165739,잉글우드랩,950140,True,20210317001183,20220316001223,20230315001347,20240321002012,20250320001724
01166109,예선테크,250930,True,20210322000787,20220322000699,20230322001014,20240321002021,20250321001918
01167056,샘표식품,248170,True,20210312000607,20220311000417,20230310000633,20240311000515,20250314000817
01168684,스튜디오드래곤,253450,True,20210318001131,20220321000889,20230320000722,20240318000577,20250319000636
01169267,세화피앤씨,252500,True,20210322000181,20220324000508,20230323000480,20240321000652,20250320000957
01169434,오가닉티코스메틱,900300,True,20210531002373,20220530000162,20230428001059,20240429000929,20250430001271
01170962,GRT,900290,True,20201028000497,20211028000456,20221028000439,20240102000351,20241018000064
01174038,자비스,254120,True,20210601000375,20220321001476,20230321001097,20240320001540,20250318001139
01179927,리독스바이오,,False,20210318000727,20220331001618,20230331003843,20240401002374,20250331003500
01181515,엘앤씨바이오,290650,True,20210331002705,20220321001114,20230321001236,20240320001633,20250321001430
01181807,형지글로벌,308100,True,20210316001051,20220322000798,20230322001164,20240321001694,20250321001730
01182408,소프트캠프,258790,True,20210319001085,20220317000758,20230317000477,20240315000282,20250320000252
01182550,EDGC,245620,True,20210601000266,20220318000895,20230321001562,20240408003543,20250327001232
01182578,DH오토리드,290120,True,20210317000986,20220321000770,20230321001453,20240320000886,20250411002994
01185566,휴엠앤씨,263920,True,20210416000617,20220331002365,20230323001571,20240322000227,20250318000703
01186963,메디오젠,,False,20210331000866,20220331002652,20230331000189,20240401004404,20250331004362
01187166,울트라브이,,False,20210329000397,20220331001656,20230331002102,20240325000516,20250325000852
01187458,에스알바이오텍,270210,True,20210326001226,20220321000662,20230323001231,20240320000695,20250319000677
01187494,덴티스,261200,True,20210322001079,20220322000225,20230417000437,20240320001892,20250319000812
01188749,지앤이헬스케어,299480,True,20210317000341,20220321001162,20230502000320,20240426000836,20250428000479
01190124,미디어젠,279600,True,20210318001325,20220317000882,20230316001450,20240320000324,20250320001085
01190568,에이피알,278470,True,20210331000895,20220331002148,20230329001036,20240321000964,20250321001576
01190780,파워풀엑스,266870,True,20210317000574,20220321001322,20230321000703,20240321001506,20250321000886
01195545,토지지원리츠제1호위탁관리부동산투자회사,,False,20210331000678,20220331000902,20230331000513,20240329003549,20250331000236
01196313,유에스티,263770,True,20210309000335,20220321000435,20230321000538,20240320000959,20250318000805
01199550,HD현대에너지솔루션,322000,True,20210331002946,20220318001065,20230317000301,20240318000436,20250317000724
01201970,셀레스트라,352770,True,20210603000220,20220318000988,20230320000714,20240321002065,20250407000165
01203376,유비쿼스,264450,True,20210317000253,20220321000450,20230321000685,20240320001957,20250318001071
01203808,AP시스템,265520,True,20210322000875,20220330000963,20230322001204,20240328001133,20250320001493
01204056,하이브,352820,True,20210322000890,20220322000653,20230403004275,20240322001002,20250321001187
01205329,크라운제과,264900,True,20210318001262,20220323000021,20230331000007,20240321001695,20250320000868
01205709,HD현대,267250,True,20210317001190,20220323001006,20230320001015,20240321001432,20250319001012
01205851,HD현대일렉트릭,267260,True,20210315001064,20220311001108,20230314001160,20240318000722,20250320001309
01207169,엑심베이,,False,20210408001625,20220426000069,20230331002230,20240401003624,20250331003480
01207716,앱코,129890,True,20210316000142,20220317000178,20230316000366,20240315000021,20250313000354
01207761,프로브잇,227100,True,20210319000640,20220328001055,20230323001488,20240327000129,20250408000016
01208821,팡스카이,266350,True,20210331003221,20220331003606,20230331002136,20240318000329,20250407003922
01208885,경동도시가스,267290,True,20210311001095,20220317000553,20230314001158,20240313001034,20250318000876
01210190,모비릭스,348030,True,20210317001114,20220316000575,20230315001038,20240321002044,20250320001043
01213586,아이디피,332370,True,20210316000690,20220314000282,20230313000487,20240311000712,20250312000210
01214743,더네이쳐홀딩스,298540,True,20210319001217,20220318000198,20230321001085,20240405003123,20250320001718
01217829,엔에프씨,265740,True,20210331000565,20220322000059,20230320000325,20240315000393,20250314000633
01222016,옥천당,,False,20210330000613,20220323001190,20230427000460,20240429001146,20250430000451
01222432,에스제이그룹,306040,True,20210322000789,20220321001239,20230323001040,20240418000281,20250318000949
01223219,에이에프더블류,312610,True,20210317000080,20220318000320,20230321000428,20240320000335,20250318000018
01227039,파라택시스코리아,288330,True,20210322001126,20220317001132,20230315001414,20240318000706,20250321001906
01228515,앱튼,270520,True,20210317000589,20220316000464,20230317000864,20240321000692,20250321001183
01228931,프리닉스,,False,20210331002394,20220325001296,20230324000661,20240329000755,20250324000306
01234507,매일유업,267980,True,20210318000981,20220317001107,20230316001314,20240321001696,20250320001447
01235296,셀리드,299660,True,20210602000406,20220315001211,20230321001439,20240329002429,20250318001435
01236286,컬러레이,900310,True,20210429000233,20220502000713,20230428001266,20240419000726,20250423000002
01236897,제일약품,271980,True,20210315000881,20220315001104,20230316001404,20240312000781,20250317000697
01237540,이녹스첨단소재,272290,True,20210318001244,20220316000661,20230321000814,20240320000188,20250318001248
01237577,서울개인택시복지법인,,False,20210326000749,20220331001282,20230331003982,20240401003577,20250331003709
01243161,인산가,277410,True,20210315000012,20220321000115,20230320000186,20240319000174,20250319000816
01245062,코오롱티슈진,950160,True,20210324000788,20220321001506,20230320000716,20240320002010,20250318000527
01246034,네오펙트,290660,True,20210323000839,20220322001096,20230322001024,20240321001610,20250320001036
