corp_code,rcept_2020,rcept_2021,rcept_2022,rcept_2023,rcept_2024,corp_name,rcept_2025
00168933,20210331000674,20220331000879,20230331002038,20240430000694,20250328002241,DB생명보험,
00169048,20210330001057,20220322000988,20230322000937,20240320001129,20250319000687,HLB글로벌,20260318001016
00169215,20210318000261,20240528000274,20240319000007,20240321000627,20250320000739,에너토크,20260318000417
00170026,20210319000664,20220321001016,20230321000849,20240320001127,20250318000567,시공테크,20260316001645
00170442,20210318000669,20220316001094,20230315000766,20240313000616,20250314001545,하나에프앤아이,
00170558,20210323000600,20220816001433,20230321000862,20240329002735,20250321001734,코웨이,20260323000924
00170877,20210326001334,20220328001038,20230317000937,20240320001785,20250319001021,진로발효,20260319001276
00171052,20210331002929,20220331001582,20230331003572,20240401001965,20250331002220,코리아로터리서비스,
00171265,20210419000082,20220317001345,20230316001131,20240314000746,20250415000021,파라다이스,20260319001270
00171636,20210323000624,20220317001261,20230321001029,20240319000658,20250702000575,한솔홀딩스,20260318001586
00171867,20210322001116,20220322001081,20230323000621,20240321000373,20250320001021,에스씨디,20260319000765
00172079,20210319000952,20220321001170,20230323000971,20240318000566,20250718000385,HLB파나진,20260317000770
00172185,20210319001297,20220329001016,20230321001012,20240320000908,20250319000945,남성,20260320001336
00172228,20210322000476,20220712000231,20230322000525,20240320000476,20250319000323,엔케이,20260323001528
00172291,20210706000401,20220330001628,20230315001173,20240313001285,20250317001028,더존비즈온,20260318001198
00172680,20210319000460,20220315001103,20230321001098,20240318000729,20250318001230,동국산업,20260318001458
00172778,20210331002267,20220331000737,20230330001443,20240329001877,20250331003561,신영씨앤디,
00172936,20210323000594,20220325001115,20230324000928,20240322000958,20250328001290,동일산업,20260317000649
00172945,20210319001209,20220816000418,20230321001184,20240321000022,20250321000440,동일스틸럭스,20260323000861
00173032,20210322000807,20220321001243,20230814001955,20240320001920,20250320001641,동화기업,20260320001083
00173069,20210331001738,20220331002214,20230331002932,20240329000462,20250403001500,아진카인텍,
00173078,20210319001395,20220321001206,20230321000892,20240328000483,20250318000402,명신산업,20260323000909
00173102,20210317000615,20221114000745,20230320000922,20240315000868,20250314001404,모나리자,20260313000675
00173351,20210318001321,20220317000944,20230316001142,20240321001451,20250325000593,삼진,20260319001197
00173449,20210617000315,20220325001065,20230323000515,20240328001602,20250312001143,빌리언스,20260323000776
00173591,20210322000868,20220323000750,20230322000693,20240321001499,20250321000870,세원물산,20260323001247
00173661,20210331002834,20220331003171,20230331003923,20240401004262,20250331003654,에스지신성건설,
00173698,20210322000414,20220321000808,20230323000459,20240320000394,20250320000612,신일전자,20260320000508
00173731,20210331000193,20220330000358,20230330001235,20240328001098,20250328001306,씨앤에스자산관리,
00173740,20210607000054,20220331000007,20230330000057,20240401000319,20250401001230,신한,
00173795,20210323001129,20220321000785,20230411002838,20240314000810,20250320000945,신흥,20260319000887
00173874,20210318000728,20220318000955,20230320000888,20240318000903,20250318001449,넥센타이어,20260318001435
00173944,20210311000698,20220310000376,20230316000799,20240315000580,20250313001154,우진,20260316000450
00173999,20230317000926,20230317000945,20230712000330,20240424000461,20250328002304,유성티엔에스,20260323001724
00174004,20210317001075,20220321001007,20230323000683,20240320001744,20250317000557,유성기업,20260318001103
00174208,20210319000930,20220321001345,20230324001122,20240320001972,20250318001437,진성티이씨,20260316000068
00174527,20210318000688,20220331003395,20230316001392,20240314001502,20250320001481,HS화성,20260319000781
00175173,20210322000776,20220321000828,20230321000976,20240314001620,20250526000339,오스템,20260319001031
00175623,20210319001394,20220519000257,20230323001446,20240320001619,20250321001435,ES큐브,20260323001702
00175650,20210331001006,20220322000298,20230322000994,20240319000518,20250319000464,케이씨더블류,20260319000442
00176516,20210312000518,20220308000706,20230309000747,20240307000944,20250306000553,금화피에스시,20260319000229
00176792,20210330001517,,,,,오렌지라이프생명보험,
00176835,20210322000424,20220323000662,20230322000827,20240312001061,20250319001031,농우바이오,20260320000311
00176914,20240226005760,20220324000698,20230321001409,20240320001719,20250318001202,다우기술,20260318001606
00177199,20210317000453,20220316000782,20230315000573,20240313000780,20250718000228,디씨엠,20260311003833
00177320,20210316000725,20220316000486,20230315000577,20240320000483,20250318000467,대성미생물,20260316000567
00177816,20210317000773,20220511000513,20230811002343,20240321001455,20250318001023,대주전자재료,20260319000004
00177870,20210323000995,20220323000602,20230323000637,20240326001031,20250321001102,대창솔루션,20260323001022
00178754,20210317000479,20220315001251,20230320001020,20240320001574,20250814003141,동아지질,20260318001545
00178790,20210611000332,20220318000878,20230317000861,20240315000712,20250314000865,동양이엔피,20260320001266
00178851,20210317001211,20220406002597,20230321001285,20240320001131,20250318000884,동양에스텍,20260318001507
00180263,20210319001269,20220812001077,20230321001413,20240409003394,20250530002388,리더스코스메틱,20260323001234
00180795,20210322001026,20220322000861,20230322000936,20240320001260,20250321001500,인팩,20260323001188
00180865,20210319001375,20230213000993,20230322001167,20240729000292,20250813001397,디에이치엑스컴퍼니,20260323001214
00181299,20210315000793,20220321001494,20230320001069,20240318000751,20250317000962,상아프론테크,20260316001450
00181712,20210319001179,20220816001773,20230321001347,20240319000757,20250318001364,SK,20260318001157
00181934,20210326000283,20220330001393,20230327000758,20240328001403,20250328000210,플랜텍,
00181943,20210318001401,20221223000367,20230322001299,20240321001861,20250320001596,에스제이엠홀딩스,20260319001165
00184667,20210322001037,20220322001032,20230322000925,20240320002020,20250319000352,유진기업,20260320001208
00184889,20210319000473,20220321000955,20230321001391,20240320001837,20250321001920,이건홀딩스,20260318001617
00185046,20210322000792,20220323001283,20230321001476,20240319000816,20250317000694,SM C&C,20260317000720
00185222,20210311000058,20220317000193,20230322000127,20240321000092,20250320000033,크린앤사이언스,20260319000283
00185356,20210315000260,20220316001029,20230331000177,20240318000327,20250317000538,제룡전기,20260316000509
00185505,20210319001327,20220817000251,20230321000963,20240321001881,20250814004267,제일바이오,20260323001567
00186452,20210319001284,20220719000044,20230321001432,20240320000939,20250321000896,광무,20260323001566
00186513,20210331002185,20220331003343,20230331004007,20240401004248,20250331003337,코리아세븐,
00186559,20210322000972,20220328001029,20230330000235,20240327001197,20250319001103,아이티센씨티에스,20260323001544
00186717,20210311000767,20220308000461,20230314000471,20240313001621,20250311000593,태양,20260319000357
00186799,20210419000439,20220322000671,20230317001006,20240319000350,20250320000535,태웅,20260318001708
00186939,20210615000441,20220323001251,20230324000988,20240320001779,20250404002653,특수건설,20260323001285
00187415,20210317000965,20220316001206,20230315001065,20240320001855,20250318000632,코미팜,20260318001653
00187725,20210312001140,20220318001084,20230321001505,20240321001016,20250318001160,코콤,20260318001121
00187770,20210322000118,20220321000302,20230323000939,20240321001502,20250320001105,한국파마,20260319001107
00187868,20210330000880,20220330000592,20230331001921,20240329002139,20250331002030,아이디스파워텔,
00188089,20210315000785,20220816002184,20230315001312,20240315000735,20250829000928,한섬,20260313001074
00188715,20210713000094,20220816001313,20230330001612,,,현진소재,
00188797,20210316001151,20220321000778,20230321001348,20240320001300,20250318000875,포메탈,20260318000905
00188973,20210331003330,20220331002601,20230711000245,20240329002841,20250313000830,화일약품,20260316000806
00189538,20210317000497,20220315000854,20230320000077,20240312000090,20250311000076,피델릭스,20260313000041
00190321,20210319001235,20221006000582,20230323001449,20240320002050,20250321001834,케이티,20260323001553
00190756,20210318000109,20220318000476,20230320000992,20240320001758,20250317000860,와이엔텍,20260320000662
00191287,20210317000934,20220318000716,20230322000397,20240320000756,20250318000643,대동금속,20260318000731
00191472,20210318001183,20220317000976,20230316000950,20240314001246,20250313001177,KPX케미칼,20260312001374
00191588,20210311000011,20220310000009,20230314000085,20240313001112,20250314000520,삼원강재,20260316001210
00192347,20210331001328,20220331001825,20230331000081,20240401004406,20250331002192,메타넷디지털,
00192499,20210420000325,20220728000393,20230731000299,20240321001981,20250321001447,팜스토리,20260323000994
00193009,20210319001169,20220322001131,20230323001312,20240320001682,20250402002557,케이에이치필룩스,
00193328,,,20230323001537,20240320000834,20250814003023,수산인더스트리,20260323001320
00194275,20210330001584,,,,,코너스톤네트웍스,
00194947,20210323001114,20220323001234,20230323001346,20240321001344,20250320001416,한전산업,20260319000705
00195229,20210319000773,20220812000706,20230321000775,20240320000962,20250321001837,미스토홀딩스,20260318000916
00197476,20210419000424,20220318001127,20230320001036,20240318000930,20250321001548,코엔텍,
00197759,20210322001086,20221006000468,20230320000617,20250205000477,20250318001105,미래산업,20260319001166
00198192,20210318000508,20220323001308,20230316001124,20240314000683,20250314001208,한국팩키지,20260318001128
00198378,20210316001103,,,,,녹십자셀,
00198697,20210322000864,20220322001113,20230714000395,20240321001473,20250320000779,일진디스플,20260323001151
00199030,20210507000681,20220331002806,20230331003200,20240401004125,20250331002854,매일방송,
00199076,20210317001259,20220324000628,20230322001260,20240321001045,20250708000285,동일기연,20260317000435
00199252,20210322000849,20220422000732,20230322000990,20240321001754,20250321001860,HLB,20260323001673
00199988,20210323000408,20220323000445,20230323000374,20240320000412,20250320000809,동아화성,20260320000125
00200275,20210318000622,20220323001131,20230322000905,20240321000526,20250520000070,YTN,20260319001233
00200910,20210331002835,20220331003626,20230331003427,20240320001759,20250318001239,아이즈비전,20260319000005
00200938,20210331000205,20220331001749,20230331002462,20240329002680,20250331000163,신세계센트럴,
