corp_code,corp_name,stock_code,is_listed,n_years,rcept_2020,rcept_2021,rcept_2022,rcept_2023,rcept_2024
00103130,플레이그램,009810,True,5,20210319001422,20220321000756,20230321001524,20240320001345,20250320001095
00103176,흥국화재,000540,True,5,20210318001280,20220317001158,20230316001454,20240430000965,20250320001444
00103510,인지컨트롤스,023800,True,5,20210319001374,20220321001159,20230324001000,20240320001757,20250328001677
00103547,우진비앤지,018620,True,5,20210322000811,20220322000346,20230321000552,20240320000703,20250327001067
00103592,광동제약,009290,True,5,20210405002921,20220317000780,20230321001353,20240322001015,20250325000803
00103626,한솔피엔에스,010420,True,5,20210316000776,20220315000956,20230314001231,20240312000826,20250311001303
00103635,광림,014200,True,5,20210325000968,20220323001213,20230323000004,20240319000827,20250318000849
00103644,비츠로테크,042370,True,5,20210319000543,20220323000966,20230323001565,20240320001991,20250321001569
00104069,케이디비생명보험,,False,5,20210331002558,20220331001095,20230424000477,20240426000416,20250331002302
00104102,우리종합금융,010050,True,4,20210312001065,20220316000618,20230315000736,20240313001023,
00104120,광진실업,026910,True,5,20210312000322,20220311000777,20230317000929,20240315000752,20250314000648
00104388,국도화학,007690,True,5,20210312000286,20220310001195,20230302000553,20240307000864,20250321001221
00104519,국보,001140,True,3,20210322000870,,,20240321001955,20250321001993
00104537,국영지앤엠,006050,True,5,20210401001088,20220324000500,20230320000696,20240318000585,20250317000903
00104573,국일제지,078130,True,4,20210317001032,20220321001299,,20240321001819,20250320001247
00104698,LS네트웍스,000680,True,5,20210322000733,20220519000247,20230316000757,20240321001321,20250325000971
00104722,국제약품,002720,True,5,20210317000306,20220317000400,20230316000069,20240321001179,20250320000780
00104768,가온전선,000500,True,4,20210317001186,,20230315001078,20240318000764,20250320000299
00104786,미래아이앤지,007120,True,4,20210319000715,20220318000627,20230321000867,20240320001445,
00104810,소노스퀘어,007720,True,4,20210322001133,,20230323000711,20240321001828,20250320000877
00104856,삼성증권,016360,True,5,20210311001118,20220310000784,20230309000572,20240313001446,20250306000628
00104999,윌비스,008600,True,4,20210323000575,,20230321001489,20240321001447,20250327001289
00105040,뉴인텍,012340,True,5,20210316000399,20220316000218,20230317000521,20240318000416,20250318001416
00105101,INVENI,015360,True,3,20210322001008,20220321000968,,20240320000470,
00105138,파라텍,033540,True,3,20210323001142,,20230321001566,20240319000713,
00105156,극동유화,014530,True,5,20210323000729,20220323000781,20230323000821,20240321000846,20250320001025
00105165,극동전선,006250,True,5,20210331003287,20220331002627,20230330001645,20240327001071,20250331002462
00105174,에이치디현대오일뱅크,,False,5,20210331001876,20220331002804,20230331003117,20240329000013,20250328000054
00105271,케이씨씨,002380,True,5,20210318000812,20220317001213,20230316000762,20240327001177,20250313001099
00105280,현대지에프홀딩스,005440,True,4,20210319001370,20220321001221,20230321001548,20240320001537,
00105299,금강공업,014280,True,5,20210318001269,20220317000899,20230316000643,20240314000999,20250319000431
00105466,KCC건설,021320,True,5,20210318000903,20220317000816,20230316001249,20240321001523,20250320001281
00105475,금강철강,053260,True,4,20210315001013,20220321000870,20230320000678,20240320001092,
00105606,금호에이치티,214330,True,5,20210331003148,20220516002226,20230331003463,20240329002838,20250317000938
00105855,엘에스일렉트릭,010120,True,5,20210319001364,20220318000964,20230320000799,20240326000494,20250317000918
00105873,LG디스플레이,034220,True,5,20210315000829,20220315000742,20230313000751,20240314000487,20250312000906
00105952,LS,006260,True,3,,20220321001306,20230328001040,20240328001620,
00105961,LG이노텍,011070,True,5,20210310001053,20220222003015,20230222002549,20240313000953,20250318001384
00106119,금양,001570,True,4,20210322000736,20220322000647,,20240417000287,20250321001823
00106313,금호건설,002990,True,4,20210318000696,20220322000355,20230320000409,20240318000777,
00106368,금호석유화학,011780,True,5,20210330001578,20220328000826,20230316001213,20240328001337,20250317000810
00106395,금호전기,001210,True,4,20210331002867,,20230321001127,20240320001009,20250318000723
00106456,지앤엘,014590,True,4,20210330000307,20220324000252,,20240329000864,20250321000266
00106614,기신정기,092440,True,5,20200626000321,20210610000278,20220609000497,20230608000512,20240613000239
00106623,현대위아,011210,True,5,20210316000797,20220315001247,20230314000727,20240329002076,20250313000158
00106641,기아,000270,True,4,,20220321000650,20230309000734,20240312000909,20250313001390
00106669,세아베스틸지주,001430,True,5,20210311000591,20220317000967,20230321001452,20240312000629,20250318000465
00106720,기흥관광개발,,False,5,20210331002704,20220331001640,20230331004389,20240329002536,20250328002149
00106881,인디에프,014990,True,5,20210419000150,20220317001075,20230316001226,20240321001639,20250320001282
00107066,남광토건,001260,True,3,20210319000418,20220322000463,,20240320000911,
00107224,남선알미늄,008350,True,5,20210322000948,20220322000939,20230322000952,20240604000282,20250320001238
00107303,피엔에스커튼월,033220,True,2,,20220331001701,20230418000113,,
00107598,남양유업,003920,True,5,20210318001132,20220408002890,20230323001233,20240321001747,20250328000090
00107613,이수페타시스,007660,True,5,20210405003044,20220323001140,20230323001183,20240321001149,20250321001007
00107677,비비안,002070,True,4,,20220323000957,20230323000796,20240321001726,20250321001351
00107987,남해화학,025860,True,5,20210316000430,20220317000080,20230316001430,20240314001607,20250320001558
00108001,남화토건,091590,True,5,20210315000699,20220512000474,20230320000755,20240320000806,20250318001306
00108038,엔피씨,004250,True,5,20210323000416,20220323001097,20230323001360,20240321001040,20250321001553
00108065,에코바이브,015540,True,4,20210322001073,,20230323000627,20240328001105,20250327000516
00108135,녹십자홀딩스,005250,True,5,20210317001235,20220321001417,20230321001200,20240320001805,20250318001422
00108241,농심,004370,True,5,20210317000609,20220317000469,20230316000448,20240314000698,20250312000711
00108302,뉴경기관광,,False,5,20210331002646,20220331002497,20230331004453,20240329002518,20250328002246
00108490,엔피케이,048830,True,5,20210322000670,20220322000414,20230322000650,20240319000401,20250319000630
00108533,다산,,False,5,20210331000079,20220331000102,20230428000097,20240429001331,20250429000967
00108612,DS단석,017860,True,2,,,,20240320000618,20250321001800
00108649,TPC,048770,True,5,20210319001329,20220321000956,20230321001218,20240320000927,20250318001007
00108746,DKME,015590,True,3,20210317000619,20220316000975,20230317000466,,
00108913,대교,019680,True,2,20210318001424,,,20240314001769,
00108940,대성홀딩스,016710,True,4,,20220323000894,20230321001010,20240319000714,20250320000999
00108977,대구백화점,006370,True,5,20210318000578,20220317000591,20230412001808,20240321000387,20250321000349
00109019,아이엠뱅크,005270,True,5,20210331002897,20220317001229,20230322000457,20240320001434,20250318001043
00109037,대성창투,027830,True,5,20210322000743,20220322000327,20230322000861,20240321000960,20250319001089
00109107,대농,,False,5,20210331002774,20220331000519,20230331003251,20240329003065,20250331003793
00109161,태경케미컬,006890,True,4,20210318001386,,20230314000862,20240314001217,20250318000825
00109189,대덕,008060,True,5,20210318001367,20220317001186,20230316001303,20240321001788,20250320001383
00109268,대동스틸,048470,True,4,20210326000238,20220321001075,20230321001216,,20250318000272
00109286,대동,000490,True,5,20210318001361,20220317001231,20230322000832,20240320002054,20250318001356
00109310,대동기어,008830,True,5,20210309000202,20220315000091,20230314000231,20240312000381,20250314000238
00109453,케이조선,067250,True,5,20210325000123,20220329000220,20230322000174,20240328000369,20250327000272
00109514,티웨이홀딩스,004870,True,5,20210319000958,20220323000447,20230323000588,20240321001723,20250321001276
00109587,대륙제관,004780,True,5,20210318000793,20220317000749,20230316000795,20240314001264,20250313001272
00109693,DL,000210,True,3,20210405003117,,,20240329002623,20250317000751
00109718,사조대림,003960,True,4,20210318001107,,20230315001368,20240313001702,20250312000891
00109754,대림바스,005750,True,5,20210318001112,20220317001239,20230323001091,20240321001994,20250321001769
00109781,대림제지,017650,True,5,20210318001270,20220321000653,20230323000487,20240321000889,20250320000731
00109806,삼일씨엔에스,004440,True,5,20210322000931,20220328000445,20230321001368,20240321000414,20250320001188
00109824,대림통상,006570,True,5,20210318001276,20220323000843,20230322000569,20240321001877,20250320001663
00110051,에스케이머티리얼즈,036490,True,1,20210323000872,,,,
00110060,대백저축은행,026970,True,5,20210329000258,20220330000204,20230330000271,20240328000952,20250328000759
00110307,대선조선,031990,True,5,20210329000187,20220310000065,20230327000179,20240328001166,20250327000929
00110431,JW신약,067290,True,4,,20220321001315,20230321001152,20240318000797,20250319000611
00110547,링세오코리아,003050,True,5,20210331003116,20220331002641,20230330001723,20240327001061,20250331002147
00110583,DH오토웨어,025440,True,5,20210331000765,20220323001239,20230322001327,20240403003408,20250321000004
00110608,DSR,155660,True,5,20210319001229,20220322000343,20230320000736,20240321001104,20250227006937
00110750,플루토스,019570,True,4,20200629000245,20220622000196,20230321001158,20240320001311,
00110875,대신정보통신,020180,True,5,20200828000536,20210610000250,20220609000304,20230810000089,20240613000108
00110884,엠젠솔루션,032790,True,4,20210402002682,20220331000002,20230320000759,,20250320001083
00110893,대신증권,003540,True,4,20210311001204,20220516001812,20230316001545,20240313001187,
00111111,대양금속,009190,True,3,,20220316001358,20230322000926,20240320001622,
00111193,대양전기공업,108380,True,4,20210311000934,,20230321001177,20240320001224,20250318001187
00111218,KD,044180,True,5,20210531001029,20220323001362,20230324000007,20240321002041,20250320001744
00111227,대양제지공업,006580,True,5,20210419000484,20220322000683,20230322000806,20240321001628,20250331002969
00111421,휴니드테크놀러지스,005870,True,5,20210317001215,20220308000872,20230313000533,20240311000760,20250310000706
00111458,대영포장,014160,True,5,20210318000495,20220322000600,20230322000585,20240321000763,20250320001314
00111689,아진전자부품,009320,True,5,20210325000667,20220323001221,20230321001100,20240319000483,20250321001016
00111704,한화오션,042660,True,5,20210317001184,20220314001167,20230313000849,20240328000773,20250314001630
00111722,미래에셋증권,006800,True,4,20210316000896,20220316001023,20230315001134,20240318000604,
00111810,대웅,003090,True,4,20210318001277,20220321000991,20230321000752,20240320001160,
00111838,대원,007680,True,5,20210330001172,20220322001045,20230321001295,20240320001788,20250320000690
00111847,대원강업,000430,True,4,20210318000163,20220317000256,20230324000880,20240315000516,
00111874,대원산업,005710,True,5,20210318001203,20220317000892,20230323001275,20240314001565,20250320000948
00111999,대원제약,003220,True,5,20210416000487,20220317001141,20230317000005,20240314001399,20250320001537
00112004,알바이오,003190,True,5,20210331003040,20220331003478,20230331004251,20240329003251,20250331004016
00112022,대원화성,024890,True,4,20210507000170,,20230316001139,20240321001056,20250320001317
00112059,상상인증권,001290,True,5,20210319001225,20220321001270,20230321001175,20240321001758,20250318001083
00112165,디아이씨,092200,True,5,20210319001310,20220318000617,20230317000518,20240315000327,20250321001173
00112332,미래에셋생명,085620,True,3,20210317000982,,20230317001035,20240430001080,
